T,pp #1,,,,ppdot #1,,,ppddot #1,,pp #2,,,,ppdot #2,,,ppddot #2,,pp #3,,,,ppdot #3,,,ppddot #3,,pp #4,,,,ppdot #4,,,ppddot #4,,pp #5,,,,ppdot #5,,,ppddot #5,,pp #6,,,,ppdot #6,,,ppddot #6,,pp #7,,,,ppdot #7,,,ppddot #7,,pp #8,,,,ppdot #8,,,ppddot #8,,pp #9,,,,ppdot #9,,,ppddot #9,,pp #10,,,,ppdot #10,,,ppddot #10,,pp #11,,,,ppdot #11,,,ppddot #11,,pp #12,,,,ppdot #12,,,ppddot #12,,pp #13,,,,ppdot #13,,,ppddot #13,,pp #14,,,,ppdot #14,,,ppddot #14,,pp #15,,,,ppdot #15,,,ppddot #15,,pp #16,,,,ppdot #16,,,ppddot #16,,pp #17,,,,ppdot #17,,,ppddot #17,,pp #18,,,,ppdot #18,,,ppddot #18,,pp #19,,,,ppdot #19,,,ppddot #19,,pp #20,,,,ppdot #20,,,ppddot #20,,pp #21,,,,ppdot #21,,,ppddot #21,,pp #22,,,,ppdot #22,,,ppddot #22,,pp #23,,,,ppdot #23,,,ppddot #23,,
0.750000,-8.771119,-5.668347,-0.183049,0.750636,-26.313358,-11.336695,-0.183049,-52.626715,-11.336695,-8.435078,5.881251,-0.190723,-1.096085,-25.305235,11.762501,-0.190723,-50.610470,11.762501,64.778548,0.998905,-6.386245,-0.724522,194.335645,1.997810,-6.386245,388.671290,1.997810,-2.466592,17.595563,8.796497,4.907445,-7.399777,35.191125,8.796497,-14.799554,35.191125,-33.399729,-2.717231,-0.438390,0.048796,-100.199188,-5.434463,-0.438390,-200.398375,-5.434463,150.399884,-43.288804,6.649514,9.105599,451.199652,-86.577608,6.649514,902.399304,-86.577608,-123.855714,-17.859430,3.161528,0.517214,-371.567142,-35.718859,3.161528,-743.134284,-35.718859,-119.182698,-37.897574,1.413134,0.129160,-357.548095,-75.795148,1.413134,-715.096190,-75.795148,-513.124627,-19.315639,3.299051,0.285886,-1539.373882,-38.631279,3.299051,-3078.747764,-38.631279,378.711571,-17.294083,-2.772521,1.165297,1136.134712,-34.588166,-2.772521,2272.269425,-34.588166,-95.838121,159.392619,-4.072025,2.239263,-287.514363,318.785238,-4.072025,-575.028726,318.785238,-513.512143,21.898259,3.663548,2.228124,-1540.536430,43.796517,3.663548,-3081.072861,43.796517,710.575720,-198.771088,-4.318451,-2.542017,2131.727159,-397.542176,-4.318451,4263.454317,-397.542176,544.858610,38.396447,-14.752904,0.672836,1634.575831,76.792894,-14.752904,3269.151663,76.792894,272.347393,26.438833,-6.589518,-0.368251,817.042179,52.877666,-6.589518,1634.084357,52.877666,-166.382437,-35.612234,-3.627725,2.393732,-499.147310,-71.224467,-3.627725,-998.294621,-71.224467,740.398686,35.479058,-11.466346,-0.620401,2221.196057,70.958116,-11.466346,4442.392114,70.958116,53.058372,63.653835,-6.976341,0.542930,159.175116,127.307670,-6.976341,318.350233,127.307670,-218.689142,13.995229,6.814813,0.656144,-656.067425,27.990458,6.814813,-1312.134850,27.990458,-16.301728,0.073106,0.092228,-0.076048,-48.905183,0.146212,0.092228,-97.810367,0.146212,248.576948,-3.645717,-2.357521,0.156094,745.730844,-7.291434,-2.357521,1491.461687,-7.291434,-140.846570,-2.150226,0.495892,0.111404,-422.539711,-4.300452,0.495892,-845.079422,-4.300452,-158.387908,-6.641596,0.999483,0.695702,-475.163724,-13.283193,0.999483,-950.327448,-13.283193,
0.753333,0.015689,-5.756059,-0.221131,0.749963,0.047068,-11.512117,-0.221131,0.094136,-11.512117,-11.790088,5.796900,-0.151796,-1.096655,-35.370265,11.593800,-0.151796,-70.740529,11.593800,64.886540,1.646690,-6.377426,-0.745796,194.659619,3.293381,-6.377426,389.319239,3.293381,-8.240221,17.570897,8.913718,4.936962,-24.720662,35.141794,8.913718,-49.441323,35.141794,-13.492402,-3.051229,-0.457618,0.047303,-40.477207,-6.102457,-0.457618,-80.954415,-6.102457,165.350033,-41.784805,6.365935,9.127288,496.050100,-83.569610,6.365935,992.100199,-83.569610,-97.307440,-19.097987,3.038337,0.527550,-291.922321,-38.195974,3.038337,-583.844641,-38.195974,-52.752319,-39.089401,1.156510,0.133445,-158.256958,-78.178802,1.156510,-316.513916,-78.178802,-500.413218,-24.446886,3.153176,0.296649,-1501.239654,-48.893771,3.153176,-3002.479308,-48.893771,375.742528,-13.506968,-2.875191,1.155877,1127.227584,-27.013935,-2.875191,2254.455168,-27.013935,-218.298443,158.434238,-3.012602,2.227457,-654.895328,316.868476,-3.012602,-1309.790656,316.868476,-508.601768,16.763137,3.792419,2.240560,-1525.805304,33.526275,3.792419,-3051.610607,33.526275,805.358387,-191.665331,-5.619906,-2.558594,2416.075162,-383.330662,-5.619906,4832.150324,-383.330662,529.565791,43.845033,-14.478765,0.624107,1588.697374,87.690066,-14.478765,3177.394748,87.690066,262.829559,29.162307,-6.404181,-0.389912,788.488678,58.324614,-6.404181,1576.977356,58.324614,-144.921887,-37.276058,-3.870686,2.381238,-434.765661,-74.552116,-3.870686,-869.531322,-74.552116,662.451550,42.883045,-11.205139,-0.658200,1987.354649,85.766090,-11.205139,3974.709298,85.766090,28.980113,64.184419,-6.550214,0.520385,86.940338,128.368837,-6.550214,173.880676,128.368837,-235.224341,11.808337,6.900825,0.679008,-705.673022,23.616675,6.900825,-1411.346044,23.616675,-13.209722,-0.089911,0.092172,-0.075741,-39.629165,-0.179822,0.092172,-79.258330,-0.179822,231.408654,-1.159947,-2.373540,0.148204,694.225961,-2.319895,-2.373540,1388.451923,-2.319895,-144.588460,-3.558692,0.476862,0.113028,-433.765379,-7.117383,0.476862,-867.530758,-7.117383,-132.659938,-8.225475,0.949926,0.698954,-397.979815,-16.450951,0.949926,-795.959630,-16.450951,
0.756667,9.079085,-5.755902,-0.259504,0.749162,27.237256,-11.511804,-0.259504,54.474511,-11.511804,-15.401974,5.678999,-0.113543,-1.097097,-46.205922,11.357998,-0.113543,-92.411845,11.357998,63.322934,2.295556,-6.364285,-0.767034,189.968801,4.591112,-6.364285,379.937602,4.591112,-16.108913,17.488495,9.030583,4.966869,-48.326740,34.976989,9.030583,-96.653481,34.976989,7.057720,-3.186153,-0.478410,0.045743,21.173161,-6.372306,-0.478410,42.346322,-6.372306,177.924835,-40.131305,6.092882,9.148050,533.774504,-80.262609,6.092882,1067.549009,-80.262609,-66.921252,-20.071061,2.907773,0.537462,-200.763756,-40.142122,2.907773,-401.527513,-40.142122,13.016314,-39.616924,0.894156,0.136864,39.048943,-79.233848,0.894156,78.097885,-79.233848,-479.716647,-29.451018,2.973516,0.306869,-1439.149941,-58.902036,2.973516,-2878.299882,-58.902036,372.620342,-9.749542,-2.952713,1.146157,1117.861026,-19.499084,-2.952713,2235.722053,-19.499084,-331.123755,156.251254,-1.963650,2.219168,-993.371266,312.502507,-1.963650,-1986.742532,312.502507,-497.917412,11.677120,3.887220,2.253369,-1493.752237,23.354239,3.887220,-2987.504473,23.354239,873.778528,-183.611747,-6.870830,-2.579427,2621.335583,-367.223494,-6.870830,5242.671166,-367.223494,509.758866,49.140691,-14.168813,0.576351,1529.276597,98.281382,-14.168813,3058.553193,98.281382,246.452611,31.790603,-6.201004,-0.410925,739.357832,63.581205,-6.201004,1478.715663,63.581205,-122.251810,-38.725277,-4.124023,2.367916,-366.755431,-77.450553,-4.124023,-733.510861,-77.450553,581.920070,49.507560,-10.897170,-0.695050,1745.760209,99.015121,-10.897170,3491.520419,99.015121,-3.309181,64.474220,-6.121352,0.499265,-9.927543,128.948439,-6.121352,-19.855087,128.948439,-249.242971,9.456094,6.971706,0.702133,-747.728913,18.912188,6.971706,-1495.457827,18.912188,-9.654274,-0.222008,0.091132,-0.075435,-28.962821,-0.444017,0.091132,-57.925643,-0.444017,208.655784,1.154139,-2.373560,0.140288,625.967353,2.308278,-2.373560,1251.934706,2.308278,-146.546917,-5.004576,0.448318,0.114572,-439.640751,-10.009152,0.448318,-879.281503,-10.009152,-107.607548,-9.552075,0.890667,0.702024,-322.822645,-19.104149,0.890667,-645.645289,-19.104149,
0.760000,17.877887,-5.665111,-0.297574,0.748233,53.633660,-11.330222,-0.297574,107.267320,-11.330222,-19.181128,5.524979,-0.076196,-1.097413,-57.543385,11.049958,-0.076196,-115.086769,11.049958,60.378532,2.928785,-6.346871,-0.788220,181.135597,5.857570,-6.346871,362.271193,5.857570,-25.786703,17.327405,9.146636,4.997165,-77.360109,34.654811,9.146636,-154.720219,34.654811,27.291686,-3.115576,-0.499415,0.044114,81.875057,-6.231151,-0.499415,163.750114,-6.231151,188.509446,-38.352056,5.831270,9.167920,565.528339,-76.704113,5.831270,1131.056679,-76.704113,-33.225694,-20.740274,2.771736,0.546929,-99.677082,-41.480547,2.771736,-199.354164,-41.480547,75.126849,-39.486761,0.630477,0.139405,225.380548,-78.973522,0.630477,450.761097,-78.973522,-450.503356,-34.248184,2.761186,0.316436,-1351.510068,-68.496368,2.761186,-2703.020136,-68.496368,362.563605,-6.023339,-3.005289,1.136220,1087.690815,-12.046678,-3.005289,2175.381629,-12.046678,-431.856325,152.940016,-0.933013,2.214346,-1295.568975,305.880032,-0.933013,-2591.137949,305.880032,-480.808134,6.697945,3.948470,2.266438,-1442.424402,13.395891,3.948470,-2884.848805,13.395891,921.555938,-174.873962,-8.065782,-2.604337,2764.667814,-349.747923,-8.065782,5529.335628,-349.747923,482.369188,54.238279,-13.824216,0.529687,1447.107565,108.476559,-13.824216,2894.215131,108.476559,218.529888,34.255129,-5.980852,-0.431233,655.589665,68.510257,-5.980852,1311.179329,68.510257,-99.912260,-39.947795,-4.386267,2.353734,-299.736779,-79.895590,-4.386267,-599.473557,-79.895590,481.194175,55.326761,-10.547722,-0.730802,1443.582526,110.653522,-10.547722,2887.165052,110.653522,-27.555004,64.441128,-5.691634,0.479577,-82.665012,128.882256,-5.691634,-165.330025,128.882256,-261.041804,6.963664,7.026439,0.725468,-783.125413,13.927328,7.026439,-1566.250825,13.927328,-6.093515,-0.318551,0.089330,-0.075134,-18.280546,-0.637102,0.089330,-36.561092,-0.637102,183.859839,3.240697,-2.358910,0.132397,551.579517,6.481394,-2.358910,1103.159033,6.481394,-144.472507,-6.470045,0.410069,0.116006,-433.417521,-12.940091,0.410069,-866.835043,-12.940091,-87.434303,-10.628150,0.823400,0.704883,-262.302909,-21.256300,0.823400,-524.605817,-21.256300,
0.763333,26.455446,-5.486332,-0.334745,0.747179,79.366337,-10.972664,-0.334745,158.732674,-10.972664,-22.802440,5.333168,-0.040002,-1.097607,-68.407319,10.666336,-0.040002,-136.814638,10.666336,56.122046,3.532570,-6.325333,-0.809342,168.366138,7.065141,-6.325333,336.732276,7.065141,-38.100153,17.069538,9.261293,5.027845,-114.300460,34.139077,9.261293,-228.600919,34.139077,48.195797,-2.842659,-0.519276,0.042415,144.587390,-5.685317,-0.519276,289.174780,-5.685317,197.291294,-36.466962,5.581874,9.186939,591.873882,-72.933924,5.581874,1183.747764,-72.933924,6.378987,-21.072531,2.632360,0.555936,19.136961,-42.145061,2.632360,38.273921,-42.145061,136.055333,-38.735492,0.369736,0.141070,408.165999,-77.470985,0.369736,816.331999,-77.470985,-415.058481,-38.753218,2.517848,0.325243,-1245.175444,-77.506436,2.517848,-2490.350888,-77.506436,352.525716,-2.397703,-3.033359,1.126149,1057.577149,-4.795406,-3.033359,2115.154299,-4.795406,-526.797702,148.621453,0.072192,2.212919,-1580.393107,297.242906,0.072192,-3160.786214,297.242906,-455.003722,1.889864,3.977096,2.279656,-1365.011165,3.779728,3.977096,-2730.022330,3.779728,966.293081,-165.658402,-9.200890,-2.633132,2898.879242,-331.316804,-9.200890,5797.758483,-331.316804,450.918615,59.061971,-13.446549,0.484226,1352.755846,118.123943,-13.446549,2705.511692,118.123943,186.277476,36.440428,-5.745200,-0.450781,558.832428,72.880855,-5.745200,1117.664856,72.880855,-78.184449,-40.946917,-4.655916,2.338666,-234.553347,-81.893835,-4.655916,-469.106693,-81.893835,376.410036,60.138703,-10.162837,-0.765329,1129.230109,120.277406,-10.162837,2258.460218,120.277406,-45.776065,64.165578,-5.262945,0.461320,-137.328194,128.331156,-5.262945,-274.656388,128.331156,-271.957499,4.353246,7.064162,0.748957,-815.872497,8.706492,7.064162,-1631.744994,8.706492,-2.849140,-0.379486,0.087003,-0.074840,-8.547419,-0.758973,0.087003,-17.094837,-0.758973,157.783798,5.079295,-2.331177,0.124577,473.351393,10.158591,-2.331177,946.702786,10.158591,-138.684529,-7.914770,0.362120,0.117295,-416.053586,-15.829541,0.362120,-832.107171,-15.829541,-70.963261,-11.502493,0.749631,0.707506,-212.889783,-23.004987,0.749631,-425.779566,-23.004987,
0.766667,32.943135,-5.221778,-0.370439,0.746003,98.829405,-10.443555,-0.370439,197.658809,-10.443555,-26.355691,5.105144,-0.005208,-1.097682,-79.067074,10.210287,-0.005208,-158.134148,10.210287,51.410707,4.093791,-6.299912,-0.830385,154.232122,8.187582,-6.299912,308.464243,8.187582,-43.566322,16.688537,9.373819,5.058905,-130.698966,33.377074,9.373819,-261.397932,33.377074,62.894064,-2.360701,-0.536621,0.040655,188.682192,-4.721401,-0.536621,377.364384,-4.721401,200.961014,-34.494049,5.345337,9.205147,602.883043,-68.988098,5.345337,1205.766086,-68.988098,34.151704,-21.008741,2.492089,0.564477,102.455111,-42.017482,2.492089,204.910222,-42.017482,184.982433,-37.374939,0.116035,0.141878,554.947299,-74.749878,0.116035,1109.894598,-74.749878,-376.405754,-42.903803,2.245658,0.333190,-1129.217262,-85.807605,2.245658,-2258.434523,-85.807605,351.470316,1.127554,-3.037593,1.116024,1054.410948,2.255109,-3.037593,2108.821897,2.255109,-598.272405,143.353476,1.045442,2.214792,-1794.817214,286.706952,1.045442,-3589.634428,286.706952,-424.840256,-2.660173,3.974529,2.292917,-1274.520767,-5.320346,3.974529,-2549.041534,-5.320346,985.354190,-155.995471,-10.273070,-2.665607,2956.062571,-311.990943,-10.273070,5912.125143,-311.990943,408.580897,63.571157,-13.037772,0.440078,1225.742692,127.142315,-13.037772,2451.485384,127.142315,149.773883,38.303202,-5.496055,-0.469519,449.321649,76.606405,-5.496055,898.643297,76.606405,-54.628854,-41.728762,-4.931501,2.322688,-163.886561,-83.457524,-4.931501,-327.773121,-83.457524,264.120825,63.902803,-9.749366,-0.798523,792.362476,127.805606,-9.749366,1584.724951,127.805606,-61.853973,63.707817,-4.836700,0.444488,-185.561918,127.415634,-4.836700,-371.123837,127.415634,-270.036877,1.633671,7.084118,0.772543,-810.110631,3.267342,7.084118,-1620.221262,3.267342,0.110833,-0.407978,0.084379,-0.074554,0.332499,-0.815955,0.084379,0.664998,-0.815955,130.297817,6.657133,-2.292055,0.116868,390.893452,13.314267,-2.292055,781.786904,13.314267,-127.694538,-9.301616,0.304732,0.118409,-383.083614,-18.603231,0.304732,-766.167228,-18.603231,-58.234554,-12.212126,0.670582,0.709875,-174.703663,-24.424252,0.670582,-349.407326,-24.424252,
0.770000,37.553563,-4.892346,-0.404153,0.744711,112.660690,-9.784692,-0.404153,225.321380,-9.784692,-29.676524,4.841587,0.027948,-1.097643,-89.029572,9.683173,0.027948,-178.059145,9.683173,46.530993,4.607898,-6.270906,-0.851337,139.592980,9.215796,-6.270906,279.185960,9.215796,-43.069844,16.252874,9.483624,5.090334,-129.209533,32.505747,9.483624,-258.419065,32.505747,72.304938,-1.731760,-0.550262,0.038842,216.914815,-3.463520,-0.550262,433.829631,-3.463520,199.977409,-32.484439,5.122075,9.222589,599.932228,-64.968877,5.122075,1199.864455,-64.968877,51.368432,-20.667224,2.353169,0.572552,154.105296,-41.334447,2.353169,308.210592,-41.334447,222.758349,-35.525115,-0.126965,0.141856,668.275046,-71.050229,-0.126965,1336.550092,-71.050229,-335.911409,-46.667860,1.947085,0.340184,-1007.734228,-93.335720,1.947085,-2015.468455,-93.335720,354.619604,4.642258,-3.018360,1.105925,1063.858812,9.284515,-3.018360,2127.717624,9.284515,-649.470898,137.370752,1.981189,2.219847,-1948.412694,274.741503,1.981189,-3896.825388,274.741503,-390.279044,-6.908576,3.942633,2.306120,-1170.837133,-13.817151,3.942633,-2341.674266,-13.817151,987.213992,-146.141930,-11.280194,-2.701547,2961.641975,-292.283859,-11.280194,5923.283951,-292.283859,360.065239,67.656966,-12.600345,0.397340,1080.195716,135.313933,-12.600345,2160.391431,135.313933,114.371894,39.800941,-5.235708,-0.487409,343.115682,79.601882,-5.235708,686.231364,79.601882,-27.474576,-42.275050,-5.211514,2.305784,-82.423727,-84.550101,-5.211514,-164.847454,-84.550101,172.262019,66.544011,-9.314543,-0.830301,516.786058,133.088023,-9.314543,1033.572115,133.088023,-90.904175,63.089277,-4.414043,0.429071,-272.712525,126.178555,-4.414043,-545.425050,126.178555,-256.729669,-1.066698,7.086008,0.796165,-770.189006,-2.133395,7.086008,-1540.378012,-2.133395,2.767104,-0.406869,0.081662,-0.074278,8.301311,-0.813739,0.081662,16.602621,-0.813739,103.202712,7.960112,-2.243331,0.109307,309.608137,15.920223,-2.243331,619.216274,15.920223,-111.398328,-10.578561,0.238465,0.119317,-334.194983,-21.157122,0.238465,-668.389966,-21.157122,-47.704023,-12.794471,0.587227,0.711972,-143.112069,-25.588943,0.587227,-286.224138,-25.588943,
0.773333,41.888543,-4.516811,-0.435517,0.743311,125.665630,-9.033621,-0.435517,251.331259,-9.033621,-32.885332,4.544821,0.059236,-1.097497,-98.655995,9.089643,0.059236,-197.311991,9.089643,40.843006,5.073208,-6.238636,-0.872187,122.529019,10.146416,-6.238636,245.058039,10.146416,-46.071639,15.822175,9.590541,5.122126,-138.214918,31.644350,9.590541,-276.429837,31.644350,83.373537,-1.008711,-0.559397,0.036991,250.120610,-2.017421,-0.559397,500.241221,-2.017421,198.604851,-30.484665,4.912178,9.239309,595.814554,-60.969329,4.912178,1191.629107,-60.969329,75.331176,-20.153539,2.217100,0.580168,225.993529,-40.307079,2.217100,451.987058,-40.307079,256.736491,-33.297531,-0.356374,0.141046,770.209474,-66.595062,-0.356374,1540.418947,-66.595062,-289.649071,-50.026974,1.624769,0.346144,-868.947213,-100.053948,1.624769,-1737.894426,-100.053948,347.952113,8.188454,-2.975591,1.095928,1043.856340,16.376907,-2.975591,2087.712680,16.376907,-692.064591,130.876043,2.875345,2.227953,-2076.193772,261.752085,2.875345,-4152.387545,261.752085,-352.914044,-10.811366,3.883566,2.319171,-1058.742131,-21.622732,3.883566,-2117.484263,-21.622732,986.722080,-136.269790,-12.221567,-2.740735,2960.166240,-272.539579,-12.221567,5920.332480,-272.539579,309.560627,71.257619,-12.137296,0.356104,928.681880,142.515238,-12.137296,1857.363761,142.515238,75.455548,40.944660,-4.966556,-0.504414,226.366645,81.889320,-4.966556,452.733290,81.889320,1.055205,-42.549796,-5.494264,2.287942,3.165615,-85.099592,-5.494264,6.331231,-85.099592,112.761847,68.266632,-8.865174,-0.860603,338.285540,136.533263,-8.865174,676.571080,136.533263,-136.273926,62.180236,-3.996478,0.415055,-408.821777,124.360471,-3.996478,-817.643553,124.360471,-243.888015,-3.633994,7.070339,0.819763,-731.664045,-7.267989,7.070339,-1463.328089,-7.267989,4.991628,-0.379198,0.079042,-0.074010,14.974884,-0.758397,0.079042,29.949768,-0.758397,79.050033,8.992139,-2.186824,0.101921,237.150098,17.984277,-2.186824,474.300196,17.984277,-91.196864,-11.692544,0.164228,0.119990,-273.590591,-23.385089,0.164228,-547.181182,-23.385089,-37.781493,-13.271512,0.500340,0.713786,-113.344480,-26.543023,0.500340,-226.688959,-26.543023,
0.776667,46.001387,-4.097925,-0.464232,0.741811,138.004161,-8.195850,-0.464232,276.008323,-8.195850,-35.815524,4.215968,0.088438,-1.097251,-107.446573,8.431936,0.088438,-214.893146,8.431936,35.211532,5.481638,-6.203453,-0.892925,105.634596,10.963276,-6.203453,211.269192,10.963276,-53.754569,15.361459,9.694486,5.154268,-161.263706,30.722918,9.694486,-322.527411,30.722918,95.082247,-0.174975,-0.563343,0.035118,285.246741,-0.349951,-0.563343,570.493482,-0.349951,195.508782,-28.498616,4.715567,9.255352,586.526346,-56.997232,4.715567,1173.052692,-56.997232,104.668298,-19.400228,2.085254,0.587337,314.004893,-38.800455,2.085254,628.009786,-38.800455,286.453144,-30.730166,-0.569800,0.139498,859.359431,-61.460333,-0.569800,1718.718862,-61.460333,-237.750761,-52.923465,1.281601,0.350993,-713.252284,-105.846930,1.281601,-1426.504569,-105.846930,335.052791,11.667975,-2.909403,1.086113,1005.158374,23.335949,-2.909403,2010.316747,23.335949,-726.561051,123.955397,3.724784,2.238966,-2179.683154,247.910794,3.724784,-4359.366307,247.910794,-314.148625,-14.340507,3.799727,2.331983,-942.445876,-28.681013,3.799727,-1884.891752,-28.681013,983.984770,-126.402569,-13.097141,-2.782951,2951.954309,-252.805138,-13.097141,5903.908618,-252.805138,255.896959,74.353225,-11.651927,0.316449,767.690878,148.706450,-11.651927,1535.381756,148.706450,29.177589,41.699216,-4.691076,-0.520512,87.532767,83.398431,-4.691076,175.065533,83.398431,29.841137,-42.539244,-5.777894,2.269155,89.523410,-85.078488,-5.777894,179.046819,-85.078488,82.095342,69.394250,-8.406305,-0.889391,246.286025,138.788500,-8.406305,492.572051,138.788500,-197.846367,60.817496,-3.586486,0.402420,-593.539100,121.634993,-3.586486,-1187.078200,121.634993,-234.462190,-6.072874,7.037983,0.843282,-703.386570,-12.145749,7.037983,-1406.773139,-12.145749,6.696499,-0.329282,0.076681,-0.073750,20.089497,-0.658564,0.076681,40.178994,-0.658564,58.970868,9.782639,-2.124241,0.094735,176.912605,19.565278,-2.124241,353.825210,19.565278,-68.530562,-12.604513,0.083237,0.120404,-205.591687,-25.209026,0.083237,-411.183374,-25.209026,-26.880228,-13.649327,0.410604,0.715305,-80.640683,-27.298653,0.410604,-161.281367,-27.298653,
0.780000,49.757558,-3.637911,-0.490019,0.740220,149.272674,-7.275823,-0.490019,298.545349,-7.275823,-38.436872,3.857813,0.115351,-1.096910,-115.310615,7.715626,0.115351,-230.621231,7.715626,29.956377,5.833753,-6.165735,-0.913541,89.869131,11.667507,-6.165735,179.738261,11.667507,-65.232775,14.823913,9.795104,5.186752,-195.698326,29.647826,9.795104,-391.396653,29.647826,106.280633,0.775847,-0.561340,0.033242,318.841898,1.551694,-0.561340,637.683797,1.551694,190.622133,-26.543528,4.532094,9.270761,571.866400,-53.087057,4.532094,1143.732801,-53.087057,136.838761,-18.353545,1.959408,0.594076,410.516284,-36.707089,1.959408,821.032568,-36.707089,311.333328,-27.865635,-0.765119,0.137268,933.999983,-55.731270,-0.765119,1867.999965,-55.731270,-181.399532,-55.300973,0.920853,0.354668,-544.198597,-110.601945,0.920853,-1088.397194,-110.601945,317.531227,15.018503,-2.820448,1.076557,952.593682,30.037005,-2.820448,1905.187364,30.037005,-752.302432,116.689786,4.526934,2.252733,-2256.907295,233.379573,4.526934,-4513.814590,233.379573,-274.285187,-17.481993,3.693652,2.344478,-822.855560,-34.963986,3.693652,-1645.711120,-34.963986,978.233555,-116.562721,-13.907025,-2.827976,2934.700665,-233.125442,-13.907025,5869.401330,-233.125442,198.618828,76.912195,-11.147709,0.278445,595.856483,153.824389,-11.147709,1191.712966,153.824389,-23.466675,41.990991,-4.412109,-0.535684,-70.400025,83.981983,-4.412109,-140.800049,83.981983,62.699546,-42.240833,-6.060494,2.249424,188.098639,-84.481666,-6.060494,376.197278,-84.481666,75.300479,70.215204,-7.940940,-0.916638,225.901438,140.430407,-7.940940,451.802876,140.430407,-274.128721,58.839033,-3.187631,0.391133,-822.386163,117.678066,-3.187631,-1644.772325,117.678066,-227.821826,-8.417496,6.989681,0.866665,-683.465479,-16.834993,6.989681,-1366.930958,-16.834993,7.297534,-0.262317,0.074709,-0.073498,21.892603,-0.524634,0.074709,43.785207,-0.524634,44.428703,10.372348,-2.057058,0.087765,133.286109,20.744695,-2.057058,266.572218,20.744695,-43.883111,-13.289819,-0.003077,0.120539,-131.649332,-26.579637,-0.003077,-263.298664,-26.579637,-14.220181,-13.918129,0.318713,0.716521,-42.660542,-27.836258,0.318713,-85.321084,-27.836258,
